RegionID,SizeRank,RegionName,RegionType,StateName,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31,2024-02-29,2024-03-31,2024-04-30,2024-05-31,2024-06-30,2024-07-31,2024-08-31,2024-09-30,2024-10-31,2024-11-30
845159,86,"Poughkeepsie, NY",msa,NY,1565.246764825699,1568.6175841813192,1571.8695296219425,1576.1915293474342,1580.5172302942021,1599.9273599089627,1599.910969242263,1609.0391674844516,1613.970801738639,1622.5552730544537,1610.0175506193837,1623.3018583904752,1628.4819914489065,1647.443133859255,1651.3068239620125,1664.216465946248,1681.9871989779501,1673.2992949937336,1682.5748049365154,1682.6905533621161,1681.8830315231296,1667.1793694323524,1652.8768120838008,1653.2841667829161,1663.8048098358452,1688.1877632105939,1708.0102277477197,1722.7036134763437,1732.769585555913,1733.890265807822,1744.6571531248183,1738.3930749982471,1745.2742521578455,1730.8044720972782,1727.2677566415973,1723.2057981770417,1764.07828668575,1801.2262575592142,1841.8515522258247,1816.796266117414,1805.7750073378086,1795.8062929622638,1810.7687108172488,1828.9059623466999,1809.6363330256165,1798.0235272283612,1793.5718594223404,1832.8843072587067,1860.6652572709152,1868.9718805490436,1870.1525415252372,1884.7695331374246,1893.790246439423,1899.7169525777322,1898.6776682357902,1900.3100425229343,1919.9258912016592,1901.5061069044186,1910.8929396801234,1909.2768217905414,1954.3876702131615,1969.3490190124617,1985.7932237003001,1998.1436205799569,2008.3294647985113,2038.4392671858889,2051.36003266172,2081.9694102339336,2086.3978057575778,2131.5463771159257,2135.739529363132,2155.647916682247,2187.6102456148387,2205.436191405839,2207.8505534446986,2192.5907500552566,2255.027118228397,2304.0890603150006,2314.735716710251,2331.744095534519,2392.4561460451137,2447.988861750384,2419.2925709569236,2375.4899874693638,2372.622331402433,2427.106251093311,2493.443526336526,2532.718482954633,2547.904623770449,2551.815634808955,2562.5430224302095,2560.089601487033,2584.379230134167,2564.23694139031,2579.8895337192434,2552.4066338425337,2601.636569859857,2642.494319381809,2672.974854084851,2728.79962057194,2744.3491739987267,2781.4100537792783,2728.7352454721836,2722.667247541214,2682.290091530554,2675.0572461505258,2681.1837654301503,2737.19215704938,2781.0746512181554,2816.464307851104,2763.4272518531684,2761.9649197739855,2805.7616530773685,2887.5708645174145,2914.663975153281,2864.4210290148912,2862.8476574712363,2876.904349320084,2916.207594148771
394931,87,"Ogden, UT",msa,UT,1088.5310176980076,1086.2082603024437,1100.4579154079584,1105.4850592562016,1127.7663567891996,1131.4524481000024,1144.8443288894,1142.8056872211812,1137.297799257882,1141.9330226288175,1137.709543562095,1143.5624200872214,1139.5363342592182,1142.6772551166919,1149.5301667420547,1166.5308739326388,1194.7970076892882,1218.2296284457923,1232.0631754678936,1230.6768600995056,1230.964905423675,1221.8647168472846,1219.5208395130965,1214.8761609446751,1221.5793656586084,1235.128197305325,1244.062809426182,1254.9539293744986,1250.1664940202952,1269.5839277450555,1284.2555913855588,1302.1728422010392,1310.7371386796067,1308.181600862525,1300.212098633334,1297.0512588942456,1305.4083075207677,1328.8983597509132,1324.7383737946736,1343.2917942655374,1343.530476842837,1369.1910917950754,1358.132062163572,1374.4499869279655,1379.04939320837,1394.8450098041317,1396.5318784160029,1394.9838598909168,1401.1528031709272,1396.7692487469446,1416.8719173654326,1423.4908523431554,1446.6175823996332,1455.8839168998904,1461.8570468868734,1460.5664152803954,1452.2839197484338,1454.071398221158,1459.7025894332853,1469.7138007238077,1479.2677925174612,1494.1283075756635,1501.3340858530344,1504.2101886277446,1514.6696979795145,1545.2352568799172,1559.6789736886572,1574.3482002955006,1561.3753827186613,1581.8776993859349,1596.8814200454362,1620.2573262369804,1651.7257895496332,1674.8628959114644,1688.9527492311083,1696.306533352584,1729.3983992865578,1766.8562090567978,1814.2984666192738,1818.783573315011,1839.1681063588198,1826.5373864586666,1820.0997333572934,1869.8492695447242,1903.0424329053578,1937.7453421149823,1921.407119439746,1945.7298926206297,1978.673589107552,2006.0232269507824,2003.6494479262606,2011.054124888838,2003.8283807759028,2022.3650972791972,2003.3271227144442,1996.8098187020469,1989.1663653420965,2029.7679930274776,2063.5520311673836,2110.4437697824264,2105.2148247334203,2118.4137942409084,2109.777612404663,2134.2396910732145,2137.3116881488486,2121.1050247961475,2094.116534838823,2094.9398646943214,2101.3198567432546,2125.8905928249133,2137.1697144645386,2168.7620763657324,2179.6538109304156,2189.147568586011,2202.317009447902,2215.3438400028776,2204.9668664501087,2176.902359165358,2174.153706360593
394816,88,"Madison, WI",msa,WI,1831.936480213813,1875.995505179001,1889.643821316911,1897.6645842498203,1903.6005505941926,1912.7334449435873,1917.7732365745856,1922.3170107606118,1921.53635984983,1895.8451476125097,1911.0458322974744,1921.9600684421164,1951.129979203379,1945.6481892835186,1946.4380394486113,1966.8896168263507,1965.3564708334143,1967.1342255860459,1948.3410443708726,1954.0363116682156,1933.7504874476817,1930.293699893179,1933.5329854385775,1968.7798490450375,1996.5306442206004,2009.6907056410878,2019.7329077047934,2018.0745848744018,2037.1466364648506,2039.5784689531204,2046.0013110339128,2046.7114399663124,2046.285355117138,2062.0288035144717,2049.2100217705897,2034.6496416774633,2042.5987134486413,2070.483835283947,2101.9379931163467,2100.568318959755,2096.7301235333307,2114.5364796425324,2130.062783674365,2110.666056580327,2092.085150264026,2085.4016481343865,2114.844730384716,2115.302662153971,2109.2129736065845,2115.3473802920344,2126.158557149492,2137.7580268460774,2152.5152219275183,2180.6521966124506,2194.1607475797205,2191.695606286163,2178.1296788496024,2185.5045566510294,2178.362040710412,2200.879573871054,2218.901187489325,2243.148638240216,2239.6712918011876,2245.698350321578,2237.38347665819,2245.5696165970785,2252.6912725855514,2256.7296737802512,2258.211713056764,2242.3318300506958,2262.2619115413154,2276.4957550562663,2304.033129721391,2304.463625739447,2313.8517743939406,2329.3991409710293,2366.8229360899863,2377.9234048980466,2405.6903072409523,2408.1964925781535,2426.950428626798,2399.1700244876397,2383.6785739858665,2367.148717822972,2375.189645128527,2388.54713110176,2424.4700940539105,2467.616355149998,2517.4468630183014,2553.365125222945,2578.7216268796747,2590.859121780896,2594.0562611133996,2587.0541975355723,2611.4343221561835,2622.0987692794674,2629.2215395470384,2636.189138252169,2679.7256398872128,2732.8940959160823,2769.745156433737,2804.470422961141,2835.1636565629487,2854.025469366072,2855.289439169278,2861.7190262198383,2861.131531668969,2852.53439447186,2858.269624263495,2868.832141563954,2905.8023536909645,2934.267841477974,2945.3834224440784,2969.4829832725636,2983.129752598508,3011.2754361007223,3029.3536128423075,3060.558952254254,3046.855725623583
395235,89,"Winston, NC",msa,NC,955.0444208048694,959.6525204387386,960.7969401440901,962.9338232294774,970.5574657825285,974.6782586065798,977.933130232881,974.4856129061667,979.7603393291821,978.9620273338394,978.3229036953721,971.2587585380201,978.8605767238803,981.2640425209312,987.1851273319778,990.0415780920449,997.0385181602942,1006.8216669172506,1012.8286191725848,1012.2852175463961,1011.1633562574859,1003.7876334699162,1003.901309882759,1000.6011215771335,1004.9132977866999,1007.5563742834003,1023.6137999110492,1029.9468477603884,1043.5404281917004,1046.6771685397089,1051.4687642694755,1049.9570923235692,1052.0742219169936,1047.976147911824,1048.6912617373205,1043.5107271728934,1050.939304092802,1056.1899092234603,1066.2070567790622,1075.4051204307386,1089.479629752452,1094.6560185596045,1098.038292972819,1091.6022682216578,1095.153160738927,1089.258037298625,1098.0655462382008,1100.0559572075708,1112.3522900736975,1116.272886255362,1127.0760942078352,1132.1802776751304,1148.327384379849,1155.7809283973356,1166.2976607349462,1161.3848729883523,1159.7218503431598,1161.037343008309,1156.3227402239133,1150.2773265139458,1149.4559847713806,1162.636799199002,1184.7746845085612,1197.1172413574577,1205.5429296348998,1211.0521299649934,1223.8520583813022,1238.302881547312,1250.0863139046194,1257.8755863172287,1263.4383075469445,1259.166927842871,1272.8787716819716,1274.4356694792402,1298.5576067499999,1314.3678383505223,1338.3220011126261,1360.2105310220927,1377.8192067160007,1401.3224949639955,1420.5207799377106,1433.6102154477119,1438.29311998307,1436.0473638479646,1439.7251856709531,1464.8840385455576,1478.145784044562,1490.8698011461406,1486.865559099215,1505.9165852252154,1530.8703668306339,1556.8380678586157,1582.7995200450728,1586.0629560336597,1588.8593088487294,1583.6207552710728,1592.815099579941,1589.159684502008,1598.932924258802,1605.6678362564035,1615.4290389151183,1618.5973762506308,1625.8842448716082,1642.5303437490754,1644.8393784084774,1648.9213574433156,1647.040296422295,1656.4727314574998,1671.5978063382163,1689.6843533047488,1708.0537769839316,1712.236925689746,1710.550863614173,1714.3473419279624,1714.9004794400219,1726.8250494492809,1734.8692861654677,1744.225563192222,1754.5922733077905
394528,90,"Deltona, FL",msa,FL,1065.1502130768154,1071.9165168501954,1079.1194172837932,1086.577132080737,1097.3406459415535,1106.2088003650188,1114.8190046787838,1118.8787350244902,1136.0918935041545,1143.5979607024208,1145.8568368055448,1137.5268379713616,1135.5804567699402,1140.4150413842033,1151.3017130481442,1161.264840883013,1173.3400331915338,1181.7048215004397,1190.7195949073682,1197.5778859923475,1198.4238558675606,1197.0796405302406,1199.6887284635432,1201.9162453301183,1216.2496734932158,1219.5843321393563,1215.973383816516,1218.2446044631702,1230.0628438859806,1256.4137242114925,1265.5188704372915,1272.218237286233,1268.8588963161717,1275.2752518945053,1279.4027641596952,1284.0050737859237,1287.3514693547731,1294.5013696299136,1313.0441768935627,1324.0547748051179,1331.560499139411,1336.8655547755702,1341.1809059867321,1348.6141796139334,1354.7742867746786,1362.9574753623726,1368.9331712741496,1366.7268239984912,1369.4290080495011,1372.504694761413,1391.7692112124864,1402.0858323807856,1415.7909469952801,1415.7045887918148,1419.609886805819,1419.859911217778,1423.7973857675017,1420.6793131663887,1419.6066733449466,1420.3011364004005,1430.6043011684053,1441.0921318416335,1448.8987150339826,1457.6089656308388,1461.1339292456182,1465.7746507581767,1474.397604913877,1486.8544640893524,1505.1532264988318,1517.4621485361777,1524.793418412883,1525.343695748979,1529.6048396014553,1550.7153083757764,1575.8569213001565,1604.29797605745,1626.895151454295,1646.189432115753,1669.2096393666563,1700.1805425794553,1741.4703407885372,1785.0667956273423,1804.4926774396313,1808.9301592389672,1813.9549189081956,1840.0539366850737,1879.8359110612685,1908.5761194810823,1935.7841920682333,1956.7308342171875,1980.9527650726866,1988.2162986512335,1996.1937642815603,1996.913105549134,1997.1301821641628,1988.798908427323,1988.1902192918785,2000.8959220432566,2023.8992203630307,2040.0287971965254,2044.5172113345454,2045.9975609826233,2040.1607555150288,2049.7186385965483,2045.4717766984827,2051.83921920885,2045.7037451884776,2055.5418659071647,2070.094477230314,2081.7204160686347,2099.5025649784893,2100.9484329946745,2104.8283667537476,2100.2689374673287,2103.1143047325345,2105.633001991186,2103.674262127804,2096.9110803959575,2106.607987619616
395143,91,"Syracuse, NY",msa,NY,,,,,,,,,,,,,,,,,1145.810954533923,1181.3704346413392,1163.8671449528201,1144.235330751365,1113.796137233091,1134.3832544445424,1134.1776159360843,1145.376467796577,1156.1843641314972,1193.1625096975479,1218.0482239442829,1206.5130652619641,1181.7013791677425,1186.2328838502563,1190.6362728957665,1191.5257401282613,1185.6261642846603,1199.2569718396435,1204.5140118416848,1191.4544577391036,1180.8754221135696,1198.2359271146365,1232.0572442216005,1253.9740460875223,1260.3551228315605,1251.402916683746,1240.4124289223344,1228.522527889717,1223.2509850501995,1233.1514923060088,1257.2101548498267,1269.592409329715,1274.0932331908753,1266.6942460621506,1272.9608845976732,1273.4304102903484,1272.1831046039058,1294.411829240661,1317.8835605318136,1324.6652668549752,1298.5163221597693,1292.2832510055118,1281.413995062776,1296.8675910326313,1268.5949496228998,1273.9951754732415,1281.7339176492985,1332.9276126507962,1357.9921092424909,1370.614535396997,1372.7652379908259,1371.1067690873435,1379.2276161731236,1386.0642415088764,1388.4170137218782,1398.4823947783507,1387.84782791155,1417.6236453280367,1417.5295959839275,1466.281198672794,1462.7993213406735,1467.6752862086985,1466.9276020391665,1493.913667354556,1528.6204204256514,1527.1847549011077,1501.3580172541003,1538.5205567704734,1563.492659685582,1600.2448618077087,1598.0325693051789,1606.4147383205238,1660.3675688664575,1664.1945652853199,1705.764110204967,1704.633263324682,1718.1879506621644,1718.2646579791208,1716.9106503780006,1714.7653011903496,1716.9261860896308,1735.2329890862939,1755.7508705257783,1799.161069917576,1818.1771845736682,1858.345852474703,1836.3612513138626,1854.5753222891635,1812.0008138558526,1822.2266771867571,1814.8186725036069,1863.4704005170654,1866.1270466366555,1890.233575327444,1889.9262939077396,1937.988760827751,1966.5294983632627,1984.5948643837705,1985.7453109524995,1962.901938863188,1986.2575929559812,2004.6401564498835,2014.3697478991596
395006,92,"Provo, UT",msa,UT,1236.2427930131971,1245.141668277777,1272.8341292863438,1257.065690977242,1245.6082440651064,1255.7625036262732,1275.1725100268563,1271.0788799594868,1254.8857702173893,1279.8482293534257,1323.3932798176274,1341.9904397862108,1322.902065533515,1312.0414382034733,1304.6420096180952,1321.1840716770894,1328.4280699679493,1330.4035320015264,1337.9478077623203,1360.291877641514,1364.2573567086117,1370.7960913831732,1352.7263752813212,1362.1973275674839,1363.7736493500938,1374.3726176919265,1394.786224162685,1396.4893804623032,1427.088719561428,1430.9767578779622,1449.6572560343081,1449.4875633526872,1463.0788535489446,1448.8795038633043,1441.4366983763784,1437.3627802983501,1456.1155515402872,1462.7983453886102,1464.2832025308408,1483.9373195031017,1496.1444166584756,1510.6790711807687,1516.9868847008247,1527.5205899459065,1529.5545442355722,1509.9380935360418,1511.779120527347,1508.199380229218,1536.4555205142356,1543.6185983048192,1564.1038031900578,1560.7057810123792,1559.2214006661452,1562.091550217161,1567.071426443296,1590.5024714411854,1582.142678908355,1577.7360519387032,1560.577721674099,1576.8972401626102,1584.275698493332,1605.2695269087662,1614.2832491301428,1613.8593723868987,1606.207496101652,1613.9779463502448,1636.52488388137,1658.1044883878708,1664.3078262726344,1689.5308540981869,1683.488888569301,1692.152967481786,1712.1843808298893,1740.7933948994319,1775.5780357675817,1791.4671936730467,1830.365257480107,1852.8519862013854,1883.809435419502,1923.4019374207533,1955.529093843311,1957.0523458451023,1944.0998222046746,1951.9910274762083,1964.9240849889895,1987.7652315468338,2008.4180644605983,2026.932066851815,2059.6538079097504,2090.545153389396,2128.8867146391744,2134.126350965592,2129.3852862618996,2097.8332651031697,2087.266994463857,2122.7422407897416,2136.552308430203,2154.251886510046,2114.416338941109,2114.9544818411428,2134.455660532214,2162.2446724172346,2188.9780456702247,2182.896612145509,2178.9022451658143,2182.0405260716193,2165.9869591812344,2162.882903902186,2165.0365563018045,2158.7008405609554,2166.3729055944013,2173.8409577084662,2217.2993838742445,2236.2083504247244,2255.6859039744204,2281.5747688344777,2269.5561729906303,2258.0435188722586,2242.778416714587
395160,93,"Toledo, OH",msa,OH,725.8251509809812,731.5089068166967,732.4161478348382,737.7151745010775,739.9508227426356,747.9763034146938,751.7622933320122,753.364764471208,754.1503547724836,750.4226236858713,750.3816491674007,743.5169078149272,743.9454460671066,742.0458962985454,749.6554255464295,756.7540221233216,762.0712869640436,767.3891401454244,767.9008394006315,769.8515295443481,771.5187180025576,774.7274663137488,779.6227027525327,775.9664404052068,776.4332769040401,775.034087701227,783.1729461092424,789.1962399394729,795.2223481001806,798.177913039908,798.9593031607136,796.9278036525449,792.9218561684461,790.5698796896298,793.8459616750018,799.4624143312651,804.0664564711655,803.5731237645123,806.6355707170857,808.5164355763173,817.9406139840454,819.7170247255835,818.1243745062858,818.5311285962339,816.1207424321273,821.2932166623544,816.8937326247311,821.480357003038,824.9609362229111,834.5464036094692,838.0558805460144,842.269656619878,843.0918792005344,846.7432961851697,844.7369012117991,844.3835027655854,842.7517041005012,846.4053426785836,847.3917260323038,852.9133627034803,854.1487951398316,861.8154986457293,861.5801678983836,867.9642666927028,873.0142748785102,882.0862297763799,887.3324624352465,885.3485911842749,891.6264465751653,893.4095487538311,900.6724759019484,894.5532781821943,899.8790182033841,900.7862115455138,910.7547809813876,921.9883948554474,936.9300729924613,952.4550692953721,968.6171026912795,978.293110165686,977.8025790512497,976.6029336653252,981.4044573861753,996.959188041356,1005.5730930398206,1006.8163791545691,1019.6536685954367,1029.0731744946843,1048.5712450912845,1065.8179124945914,1073.264963374277,1085.577150422277,1074.5800138797879,1080.364259765416,1077.2063619827254,1077.5861959228573,1074.5380485832036,1086.5041049350395,1107.7949526793632,1116.163086829758,1112.8348170908364,1111.1012048274831,1131.1942499750664,1143.4902721062633,1150.5427509618123,1139.390306391114,1146.7399867539198,1151.6429447606988,1171.0094331891796,1165.6931889653504,1178.6512695136098,1190.6070284746058,1210.349473767691,1221.512078623115,1224.1982972707297,1236.8466280615476,1235.201832840079,1242.2218595043607,1237.5712898212898
395224,94,"Wichita, KS",msa,KS,832.5910192697014,834.9149979625561,837.4229057773493,840.2426699250077,844.5448270190673,849.0820937525841,852.3564993997298,853.644461903044,852.1984142115616,846.6513006198751,848.6473348030999,849.4807500702008,849.9694482240228,851.4334670885945,852.2422102274396,855.8715697528415,851.2510201639375,854.898300126809,856.2252998849475,859.9720007916395,856.8999373402559,858.6564680354448,859.511282951218,859.2013657624934,857.1032588147403,859.3792026601762,865.0093478341337,873.797919717054,876.4854094472139,877.8195194221364,874.4474613069234,875.175959854317,875.141043325485,874.4566651941892,869.443090384315,867.6911678158976,871.643059254861,876.0132538396857,881.8981134237112,884.3116810052632,890.0182523570293,892.6199951741717,893.4763133656548,892.9807631809821,890.389552260937,888.5412869035417,886.0635558647007,882.7609528192567,884.6858636748169,891.0821322768421,901.4473945912771,907.6446936189521,910.4525547624028,913.441439490136,916.1303739029546,920.0789096878045,922.7441842641799,923.8419274964003,921.4609165358037,919.5088838181169,920.8049606873973,925.0425693971627,928.3077020920548,931.2248505656165,938.5622743588218,947.5778319170613,955.4770987815203,957.8774025578746,963.5072833488261,966.2770520539628,971.8029788818684,971.9768254819561,974.1224428624218,977.7170527230332,983.5992275680974,995.056548526903,1002.4368123975304,1016.2257898602718,1021.4291543097793,1032.4132683559185,1033.993779370722,1042.3787609687963,1045.6613464300617,1053.928782316544,1056.660401431619,1064.4943936443547,1071.48054720834,1082.4381725321045,1091.3671659696865,1098.3545153802354,1111.4533307147503,1117.651996453924,1125.6091536082033,1127.87386482409,1135.8790367469653,1134.5061661576476,1136.6204361630819,1135.6381030325394,1150.4236790436412,1158.026574714629,1176.0575941563295,1177.664209529064,1186.9509577359806,1184.960008395647,1193.8336878834168,1194.5438896261874,1193.3623283425545,1191.853996915477,1193.68046451111,1204.0089845411076,1214.7455562735327,1224.1806378059803,1228.594060918827,1234.031530045813,1241.2362356188162,1248.6021333344588,1247.1831423343488,1243.4290309743894,1240.1796814296813
394549,95,"Durham, NC",msa,NC,1180.4531504679976,1201.5910363280502,1202.69784339443,1211.0240806783559,1224.0032482468832,1227.4625149687147,1228.0078215945757,1222.3674417151988,1216.1670046729153,1213.1132727930462,1222.7291564840357,1236.5353006111918,1239.8755574837883,1248.3091084779842,1253.1164547774558,1266.0131244824909,1268.3704386694014,1270.2100415024186,1274.5936358518356,1277.816396286351,1283.1222418596499,1284.5307717961302,1289.4676590433155,1285.0195100819274,1287.2290825685134,1293.4579192421477,1306.9016645976992,1319.8664379459835,1325.4831962999647,1337.1844999814443,1341.5462061352464,1345.9948937690065,1340.780699018177,1336.4479407916779,1328.063217918155,1344.1026709842022,1350.740891259324,1365.3140956388997,1366.75807185577,1381.962266949376,1393.1213365540277,1398.924810048916,1397.9557235162672,1394.0151381093544,1396.0786433234161,1404.1340565556472,1421.0976857165692,1416.1130130772463,1419.718288444092,1420.8052570652403,1439.713871793727,1451.321985062549,1462.263634532857,1471.2248853095932,1466.6951158585807,1458.1945631434942,1463.116136219137,1458.2871087251838,1467.4514296674636,1460.2685698516914,1478.155136914327,1484.3146062210897,1496.5325900851144,1503.365333021622,1515.0730369942,1524.897631399837,1536.036650223994,1543.8072967736418,1552.7991213218886,1564.1222198633022,1562.8443537525043,1561.6341256563587,1574.4929330213458,1589.328397064124,1612.6057874706978,1622.1296146577688,1646.111025005861,1665.2628432626882,1680.3170365188366,1692.163652976772,1717.4372592382051,1729.0736050818873,1730.0807158343728,1736.755899186829,1755.6086279720812,1788.6634926150546,1804.5228612258727,1828.5777045166883,1851.1913440363287,1865.3150102992379,1882.379140106984,1885.4213879677652,1891.8247619250806,1890.167141351239,1906.019109195799,1906.4728489738138,1900.5473239433538,1908.683044461932,1927.5896364671887,1960.096555764896,1969.5025904786917,1982.8002291413818,1977.2262244068652,1974.0936235818135,1966.585630160491,1976.8721844066165,1997.01385801674,2015.6137787895232,2016.4840657620125,2031.7389901443134,2047.2767644987482,2064.8803078433475,2051.46419445851,2054.009689911457,2053.124172712226,2069.3345367812444,2068.7797233015713,2060.340600230217,2061.0501845290387
394352,96,"Augusta, GA",msa,GA,867.3911374004581,868.7320000015651,872.1027317483839,877.0608572957377,889.9505140737041,896.4470637498592,898.456121819288,896.7681441835048,896.6483157532028,894.4910534198017,892.3742627856698,892.9346970265282,895.1915404025608,901.4199452161158,904.4320751134957,907.0861301038684,908.9928882007157,914.9044054882104,920.7887614114909,922.7951728112597,922.9431717325233,920.451332120295,915.3898761129865,911.4223510357658,916.171313588639,924.5990153064574,933.9874219865434,936.2842139173961,943.8661097734299,943.0432581359579,945.9255060630342,945.0424769655208,949.6471210685553,953.4626650373809,956.8218324594011,957.8632591990729,960.4146728276202,958.5327096816654,964.552574914755,969.3211474387818,981.4429658763083,984.6061210831261,985.9232388047863,981.4645863844446,982.4882223863634,982.0424388362255,982.6367832499135,982.2167939134945,986.1802484090553,995.6719121924077,1004.0925677732049,1011.7268440330254,1019.7929573783621,1026.228510590733,1028.2482025550667,1027.4152489537332,1028.1641072432888,1029.461063603471,1031.6610718124568,1034.50029010692,1041.2905880483113,1042.435724803738,1051.8519290198485,1055.2452646638046,1066.0732538279776,1073.6029824914172,1087.9147422075725,1105.0802200764922,1118.1417866000352,1126.6742059180128,1123.2262711394844,1124.7357378328263,1125.3877048649183,1137.566451985363,1153.1816169439633,1176.971407461516,1193.5664011448682,1210.3115021808048,1224.9901151136519,1244.2168334908129,1255.4107728511158,1271.2647494900614,1279.5147137717872,1282.1445190757192,1278.7167763928064,1292.1436301147824,1309.1843775869768,1321.2318653462273,1324.1011447636286,1333.0633885030288,1347.820587681452,1358.7835981762405,1361.2769097407604,1358.8122908172961,1364.7368308484472,1376.7659385576944,1391.111464521383,1396.4251441316562,1399.6081476258578,1411.6071665116228,1426.0440715556854,1440.8931789497844,1444.3769174706708,1447.3641164388532,1455.6170336379967,1460.4182601883672,1460.24995383588,1463.703610528957,1460.0339216637942,1463.6488095796751,1461.6316806070329,1480.7002660921298,1496.3310817378488,1509.3013711875387,1512.2565441634306,1512.4482901342196,1510.713961082614,1523.2597240025834,1533.1389394011042
394957,97,"Palm Bay, FL",msa,FL,1074.5352937076807,1087.072585353467,1095.1900219319962,1105.1971847323885,1111.7954618482318,1124.772632840799,1137.8730844414044,1150.414298632951,1159.1459252473105,1160.721680512484,1161.042370937579,1165.340100599434,1171.276873139873,1176.9615939838332,1179.4984101606865,1187.324112766668,1196.4870237715902,1212.275394082774,1223.6328797835076,1235.8374224640277,1243.2006136016191,1245.184490118059,1252.697185584586,1257.0751181581122,1264.174451642761,1268.4473810947932,1276.5993492228338,1287.9733177561466,1298.3756593842277,1306.978987805158,1318.3773666553523,1324.12887869206,1335.7898375356485,1345.3561400953324,1350.327302865046,1351.170469519684,1354.6461231190385,1359.7302820857308,1366.8540171061206,1373.1135010435996,1385.143017796114,1395.4259875758155,1407.069456972253,1416.6740941023977,1420.856730940228,1425.5703864545587,1425.730846755176,1431.8875350173814,1429.5033717183148,1433.8462337417454,1441.5563397828073,1453.433471886598,1463.2973011071429,1463.7451287853855,1467.4556713582595,1470.4361662511014,1480.8814333245184,1485.0528097496274,1485.9314901657106,1489.4402694238927,1489.5396382663616,1499.5941869486212,1498.9431596003674,1505.5082857875113,1506.576833717278,1518.4870657993363,1532.4775928134789,1552.521005184414,1564.6945391573797,1583.9840437426258,1588.6555459523931,1591.8489414244755,1598.5881212284696,1623.0735073032674,1644.5386359377007,1665.3139343241685,1696.704410713664,1729.7550565990177,1770.700802320515,1797.6486261954535,1829.3612159359184,1854.181512980978,1875.6516204156617,1893.7224458175017,1907.4170986869492,1925.4945646045326,1963.2681826399175,1988.9469703972447,2016.7103787166368,2045.7362818645147,2078.799821004454,2099.3320308309776,2095.4328591534786,2098.007686036138,2096.793617312765,2092.7973973455137,2089.5673198900054,2092.018014338005,2109.8005996991974,2114.9275143555265,2131.1761311316704,2139.706422620536,2155.4099549316734,2159.8982029123395,2147.8002056010087,2144.5038605759823,2143.4197649890693,2156.725144553462,2163.524943266707,2160.230858475067,2162.480006008982,2164.01065446087,2168.0407907620424,2176.0544852027424,2181.2825591765472,2198.0046465435926,2201.3612733525674,2218.142901486773,2205.2339978944274
